Job title,Company name,Location,posted,Experience,Career Level,Education Level,Salary,Job Categories,Skills and Tools,Job link,Company Link
Quality Engineer - Giza,SE Wiring Systems EGYPT,"6th of October, Giza, Egypt ",Posted 13 days ago,0 to 1 year,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Quality | Engineering - Telecom/Technology,Quality Assurance | Quality Control | quality | Science | Engineering,https://wuzzuf.net/jobs/p/fmQQRV5ELvk8-Quality-Engineer---Giza-SE-Wiring-Systems-EGYPT-Giza-Egypt?o=185&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/SE-Wiring-Systems-EGYPT-Egypt-23300
System & Network Administrator (Mansoura),"qTech. ""AlQemam""","Mansoura, Dakahlia, Egypt ",Posted 8 days ago,More than 2 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Computer Science | Information Technology (IT) | System Administration | Communication skills | Engineering | English | Skills | Communication,https://wuzzuf.net/jobs/p/sHCAvR7MBvz3-System-Network-Administrator-Mansoura-qTech-AlQemam-Dakahlia-Egypt?o=186&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Alqemam-For-Programming-Egypt-3545
IT Administrator,J&T Express - Lightning,"Giza, Giza, Egypt ",Posted 8 days ago,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,IT Service Management | Software Development | Communication | Computer Science | Engineering | Information Technology (IT) | Maintenance | Network | System Administration | Hardware,https://wuzzuf.net/jobs/p/XX4qfI7vYiZV-IT-Administrator-JT-Express---Lightning-Giza-Egypt?o=187&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/WUZZUF-Lead-Egypt-67633
Product Owner - Salesforce,Jumia,"Cairo, Egypt ",Posted 8 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,15000 to 30000 EGP Per Month,IT/Software Development | Project/Program Management | Engineering - Telecom/Technology,Agile | Computer Science | Information Technology (IT) | Product | Product Owner | Software Development | Technology,https://wuzzuf.net/jobs/p/yujpXJbikjVZ-Product-Owner---Salesforce-Jumia-Cairo-Egypt?o=188&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Jumia-Egypt-2019
Senior Telecommunication Engineer,SNC-Lavalin Egypt,"Cairo, Egypt ",Posted 17 days ago,7 to 10 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Computer Science | Engineering | English | Information Technology (IT) | Software Development | Telecommunication Engineering,https://wuzzuf.net/jobs/p/9NG7BoV5Jc8j-Senior-Telecommunication-Engineer-SNC-Lavalin-Egypt-Cairo-Egypt?o=189&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/SNC-Lavalin-Egypt-Egypt-13218
Java Full Stack/AWS Lead - Cairo,Collars HR,"New Cairo, Cairo, Egypt ",Posted 9 days ago,More than 10 years,Manager ,Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Java | Full Stack Development | AWS | Computer Science | Full Stack | Information Technology (IT) | Java full stack | Software Development | Stack | Lead,https://wuzzuf.net/jobs/p/MvXD5p5OmezS-Java-Full-StackAWS-Lead---Cairo-Collars-HR-Cairo-Egypt?o=190&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Collars-HR-Egypt-71150
IT Technician,Egyptian Contracting Centre,"Mohandessin, Giza, Egypt ",Posted 21 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Computer Science | Network | Network Security | Information technology | Internet Security | Information Technology (IT) | Maintenance | Software | Cisco | Oracle,https://wuzzuf.net/jobs/p/UQHr2Aklq8zf-IT-Technician-Egyptian-Contracting-Centre-Giza-Egypt?o=191&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Egyptian-Contracting-Centre-Egypt-27665
Senior Full Stack Developer - Alexandria,Caduceus Lane,"San Stefano, Alexandria, Egypt ",Posted 9 days ago,4 to 6 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Angular | PHP | Computer Science | Web Development | Full Stack | Information Technology (IT) | jQuery | Software Development | MySQL | JavaScript | HTML | CSS,https://wuzzuf.net/jobs/p/TQRyXx2LjBJb-Senior-Full-Stack-Developer---Alexandria-Caduceus-Lane-Alexandria-Egypt?o=192&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Caduceus-Lane-Egypt-6198
Power BI Developer,Sutherland,"Alexandria, Egypt ",Posted 2 months ago,5 to 10 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Analyst/Research | Engineering - Telecom/Technology,Business Intelligence | DAX | Power BI | SQL | BI | Data Warehousing | Python | Microsoft Excel | Computer Science | Information Technology (IT) | MS,https://wuzzuf.net/jobs/p/ChZqSmbjw5i9-Power-BI-Developer-Sutherland-Alexandria-Egypt?o=193&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Sutherland-Global-Services-Egypt-1009
Oracle Techno Function & OPM Consultant,Global Napi Pharmaceuticals,"6th of October, Giza, Egypt ",Posted 9 days ago,4 to 5 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Bonus
Incentives
Profit Share",IT/Software Development | Logistics/Supply Chain | Engineering - Telecom/Technology,Oracle | Information Technology (IT) | SCM | EBS | Supply Chain | Computer Science | Computer Engineering | SQL | R12 | Design | ERP | Implementation | Oracle EBS | Analysis,https://wuzzuf.net/jobs/p/gm90y3ZdJuJ4-Oracle-Techno-Function-OPM-Consultant-Global-Napi-Pharmaceuticals-Giza-Egypt?o=194&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/GLOBAL-NAPI-PHARMACEUTICALS-Egypt-31913
IT Specialist,الشركة العربية للسمعيات,"Heliopolis, Cairo, Egypt ",Posted 17 days ago,2 to 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development,Information Technology (IT) | Technical Support | Computer Science,https://wuzzuf.net/jobs/p/tgYWMB663wxk-IT-Specialist-الشركة-العربية-للسمعيات-Cairo-Egypt?o=195&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/الشركة-العربية-للسمعيات-Egypt-77489
Senior React Developer,CROCOSOFT,"New Cairo, Cairo, Egypt ",Posted 17 days ago,2 to 5 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Hourly based",IT/Software Development | Engineering - Telecom/Technology,Redux | Git | front-end | JavaScript | React | English | Information Technology (IT) | RESTful | Software | Software Development | JSON | Software Engineering | Computer Science,https://wuzzuf.net/jobs/p/ic7gRORCddJn-Senior-React-Developer-CROCOSOFT-Cairo-Egypt?o=196&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/CROCOSOFT-Egypt-69766
Senior Python Backend Developer,CROCOSOFT,"New Cairo, Cairo, Egypt ",Posted 17 days ago,2 to 5 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Hourly based",IT/Software Development | Engineering - Telecom/Technology,Python | Flask | Git | Microservice Architecture | Relational Databases | Design Patterns | English | Information Technology (IT) | Computer Science | Programming | Software Development | OOP | Github | Troubleshooting,https://wuzzuf.net/jobs/p/ZS2AZ15Zb6gT-Senior-Python-Backend-Developer-CROCOSOFT-Cairo-Egypt?o=197&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/CROCOSOFT-Egypt-69766
Associate Product Manager,Atomica,"Cairo, Egypt ",Posted 25 days ago,More than 2 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Project/Program Management,Communication skills | Product Development | product manager | Product Management | Design | Computer Science | Management | Marketing | Product | business,https://wuzzuf.net/jobs/p/HbO3m4TW5hoY-Associate-Product-Manager-Atomica-Cairo-Egypt?o=198&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Atomica-Egypt-72754
ERP Technical Support Specialist,TAB ERP Solutions,"Nasr City, Cairo, Egypt ",Posted 10 days ago,More than 1 year,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Accounting/Finance | Customer Service/Support | IT/Software Development,ERP System | ERP Solutions | ERP Applications | Technical Support | SQL | Computer Science | Accounting,https://wuzzuf.net/jobs/p/i4QNlr3kIVfm-ERP-Technical-Support-Specialist-TAB-ERP-Solutions-Cairo-Egypt?o=199&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/TAB-ERP-Solutions-Egypt-21567
Senior Facility Administrator - Hurghada,Caduceus Lane,"Hurghada, Red Sea, Egypt ",Posted 10 days ago,3 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Administration,Administration | Business Administration | Communication | Computer Science | Operations | Management | Microsoft | Information Technology (IT),https://wuzzuf.net/jobs/p/J0g7LxJ5J8Ma-Senior-Facility-Administrator---Hurghada-Caduceus-Lane-Red-Sea-Egypt?o=200&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Caduceus-Lane-Egypt-6198
Dynamics AX/365 Functionalist/Technical Specialist,Al-Nasser ,"6th of October, Giza, Egypt ",Posted 10 days ago,More than 2 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, We Offering Monthly Incentive As Per Terms And /Conditions Of Our System If Applicable /Mobile Line /Work Missions Transportation Allowance",IT/Software Development | Engineering - Telecom/Technology,Microsoft Dynamics | ERP | Information Technology (IT) | Dynamics 365 | Computer Science | PowerApps | D365 | Production | Planning,https://wuzzuf.net/jobs/p/abLCtA6CFk1p-Dynamics-AX365-FunctionalistTechnical-Specialist-Al-Nasser-Giza-Egypt?o=201&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Al-Nasser-Egypt-21269
Database Administrator,Fawry for Banking Technology and Electronic Payments S.A.E,"Smart Village, Giza, Egypt ",Posted 14 days ago,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Database | Database Administration | Computer Science | SQL | Oracle | Administration | Engineering | Computer Engineering | Information Technology (IT) | DB2 | MS SQL,https://wuzzuf.net/jobs/p/qVeS1YNmWlXF-Database-Administrator-Fawry-Banking-Payment-Technology-Services-Giza-Egypt?o=202&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Fawry-Banking---Payment-Technology-Services-Egypt-2878
Senior Application Support,Ezz El arab ,"6th of October, Giza, Egypt ",Posted 14 days ago,More than 5 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Very Convinient",IT/Software Development | Engineering - Telecom/Technology,Computer Science | Database | ERP | Information Technology (IT) | IT | Project Management | SQL | Software | Telecom Engineering,https://wuzzuf.net/jobs/p/0yavHspsGEXt-Senior-Application-Support-Ezz-El-arab-Giza-Egypt?o=203&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Ezz-El-arab-Egypt-48913
Mobile Application Developer,Argaam,"Mohandessin, Giza, Egypt ",Posted 20 days ago,More than 2 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Android | Computer Science | Information Technology (IT) | iOS | IOSswift | Android java | Kotlin | Flutter | Dart Programming | Mobile Development | Java | Software Development | Software Engineering | Swift | Computer Engineering,https://wuzzuf.net/jobs/p/eMCapqYSg5ZE-Mobile-Application-Developer-Argaam-Giza-Egypt?o=204&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/DANAT--Egypt-6668
Sales Force Admin,Mantrac,"10th of Ramadan City, Cairo, Egypt ",Posted 25 days ago,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Administration | IT/Software Development,Computer Science | CRM | computer | Administration | Management | English | Arabic,https://wuzzuf.net/jobs/p/OWNOXZT0mWqE-Sales-Force-Admin-Mantrac-Cairo-Egypt?o=205&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Mantrac-Egypt-27769
Senior Flutter Developer,Venu Apps,"Cairo, Egypt ",Posted 11 days ago,More than 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,flutter | Information Technology (IT) | Computer Science | Front-End Development | flutter developer | Mobile Development | Software Development | Development | Git | Testing | Web Applications | Debugging,https://wuzzuf.net/jobs/p/QKzewM934fEI-Senior-Flutter-Developer-Venu-Apps-Cairo-Egypt?o=206&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Venu-Technologies-Egypt-68279
Presales Engineer,Target Integrated Systems,"Maadi, Cairo, Egypt ",Posted 11 days ago,More than 2 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Sales/Retail | Engineering - Telecom/Technology,Communication | Communication skills | Computer Science | Engineering | Information Technology (IT) | English | network | IT | Pre-Sales | Sales | Security | Vmware | Active Directory,https://wuzzuf.net/jobs/p/VbhOvs4BvtGt-Presales-Engineer-Target-Integrated-Systems-Cairo-Egypt?o=207&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Target-Egypt-78472
R&D - Methodology Specialist,Atco Pharma For Pharmaceutical Industries,"Quweisna, Monufya, Egypt ",Posted 17 days ago,1 to 4 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,R&D/Science | Analyst/Research | Pharmaceutical,Pharmaceutical Sciences | Research | R&D | Pharmaceutical | Sciences | Science | HPLC | Analysis | Research Development | Scientific Research | Research Analysis,https://wuzzuf.net/jobs/p/v9JzYQPhLpYd-RD---Methodology-Specialist-Atco-Pharma-For-Pharmaceutical-Industries-Monufya-Egypt?o=208&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Atco-Pharma-Egypt-12550
Formulation Specialist,Atco Pharma For Pharmaceutical Industries,"Quweisna, Monufya, Egypt ",Posted 17 days ago,1 to 4 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,R&D/Science | Analyst/Research | Pharmaceutical,Pharmaceutical | Pharmaceutical Sciences | R&D | Science | Pharmacy | R&D | Research Development | Scientific Research | Research Analysis,https://wuzzuf.net/jobs/p/1b3P31hAQ3qz-Formulation-Specialist-Atco-Pharma-For-Pharmaceutical-Industries-Monufya-Egypt?o=209&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Atco-Pharma-Egypt-12550
Backend Developer,Nugttah,"Cairo, Egypt ",Posted 18 days ago,2 to 6 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Node.js | MongoDB | JavaScript | MEAN Stack | Computer Science | Development | Debugging | Information Technology (IT) | Software Development | Js | Software Engineering | Testing | TDD | Typescript | Back-End Development | Node Js,https://wuzzuf.net/jobs/p/7qmAstPmKxUv-Backend-Developer-Nugttah-Cairo-Egypt?o=210&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/--80150
Business Analyst,Target Recruitment  & HR Solutions ,"New Cairo, Cairo, Egypt ",Posted 15 days ago,5 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Business Development | Analyst/Research | Engineering - Other,Analysis | business | Business Analysis | analytical | Computer Science | Development | Engineering | English | Information Technology (IT) | Management | Software | Software Development,https://wuzzuf.net/jobs/p/vJjm5jLTqfmR-Business-Analyst-Target-Recruitment-HR-Solutions-Cairo-Egypt?o=211&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Target-Recruitment----HR-Solutions-Egypt-2029
Java Spring Developer,Yeshtery,"Rehab City, Cairo, Egypt ",Posted 21 days ago,2 to 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Database | Computer Science | Communication skills | Information Technology (IT) | Spring | Java | Git | Engineering | Programming | Software Development | Software Engineering | Java EE | Spring Boot | JPA,https://wuzzuf.net/jobs/p/Uu8nSneVGAvD-Java-Spring-Developer-Yeshtery-Cairo-Egypt?o=212&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Yeshtery-Egypt-80137
Senior R&D Analyst,Z2 Data,"Nasr City, Cairo, Egypt ",Posted 2 months ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,R&D/Science | Business Development | Analyst/Research,Analysis | business | Business Analysis | Communication | Communication skills | Computer Science | Data Analysis | English | Research | Consulting | Information Technology (IT),https://wuzzuf.net/jobs/p/3Prgdh0XYKnp-Senior-RD-Analyst-Z2-Data-Cairo-Egypt?o=213&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Z2-Data-Egypt-10002
Head of Science Department - UAE,Liwa Education ,"Al Ain, United Arab Emirates ",Posted 2 months ago,More than 6 years,Manager ,Bachelor's Degree,Confidential,Operations/Management | Education/Teaching,Education | Teaching | Curriculum | science | Chemistry,https://wuzzuf.net/jobs/p/MCMyfGVYPQJl-Head-of-Science-Department---UAE-Liwa-Education-Al-Ain-United-Arab-Emirates?o=214&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/ahmed-ashour-rsp-eg-com-Egypt-72677
Senior Java Developer,Aman Holding,"Nasr City, Cairo, Egypt ",Posted 24 days ago,5 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Business Development | IT/Software Development | Engineering - Telecom/Technology,Computer Engineering | Angular | Computer Science | Engineering | Design | Information Technology (IT) | Java | Software | Software Development | Software Engineering | SQL | Git,https://wuzzuf.net/jobs/p/8uQh44Y2b30r-Senior-Java-Developer-Aman-Holding-Cairo-Egypt?o=215&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Emasa-Egypt-63357
Software Technical Support Engineer,GET Group- Egypt,"Sheraton, Cairo, Egypt ",Posted 23 days ago,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Software Development | Software Engineering | software | Information Technology (IT) | SQL | Microsoft SQL Server | Computer Science | Engineering | Linux | Oracle | Networking | Technical Support | Hardware | computer,https://wuzzuf.net/jobs/p/4uDFHQ8u7auC-Software-Technical-Support-Engineer-GET-Group--Egypt-Cairo-Egypt?o=216&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/GET-Group--Egypt-Egypt-3132
Senior Dot Net Full Stack Developer,IT Cores,"6th of October, Giza, Egypt ",Posted 17 days ago,4 to 7 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Financial stability
Social & Medical insurance
Interesting & challenging projects within professional teams.
Comfortable working environment &Friendly teamwork.",IT/Software Development | Engineering - Telecom/Technology,Software | Computer Science | Information Technology (IT) | Agile | Angular | .Net Framework | Full Stack Development | API | Development | Engineering | JavaScript | REST | SQL | Software Development,https://wuzzuf.net/jobs/p/HbEFl9tP3dEu-Senior-Dot-Net-Full-Stack-Developer-IT-Cores-Giza-Egypt?o=217&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/IT-Cores-Egypt-34561
Genesys System Engineer,Perfect Presentation,"6th of October, Giza, Egypt ",Posted 14 days ago,5 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,APIs | Computer Science | Information technology,https://wuzzuf.net/jobs/p/Pzx8bqcsVRSK-Genesys-System-Engineer-Perfect-Presentation-Giza-Egypt?o=218&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/PERFECT-PRESENTAION-Egypt-10124
Senior Android Developer (JAVA/KOTLIN),Naqla,"Nasr City, Cairo, Egypt ",Posted 17 days ago,More than 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Java | RESTful | Software Development | Engineering | Agile | Android | Computer Science | Information Technology (IT) | Software Engineering | MVC,https://wuzzuf.net/jobs/p/TjHBiuxeXY8N-Senior-Android-Developer-JAVAKOTLIN-Naqla-Cairo-Egypt?o=219&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/naqla-Egypt-21630
IT Infrastructure & Security Engineer,Marakez,"New Cairo, Cairo, Egypt ",Posted 25 days ago,2 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,CCNP | CCNA | Network | Infrastructure | Information Security | Information Technology (IT) | Computer Engineering | Computer Science | Engineering,https://wuzzuf.net/jobs/p/DRzAymXjWFwo-IT-Infrastructure-Security-Engineer-Marakez-Cairo-Egypt?o=220&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Marakez-Egypt-33000
Senior Full Stack .NET Developer,Luftborn,"Heliopolis, Cairo, Egypt ",Posted 21 days ago,More than 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,.Net | Full Stack Development | APIs | OOP | Angular | Azure | JavaScript | CSS | HTML | Information Technology (IT) | Software Development | Full Stack | Telecom Engineering | Computer Science | Design | English | Docker | SOLID OOP Principles | SSO | AMQP,https://wuzzuf.net/jobs/p/lwhP9jRBwZyb-Senior-Full-Stack-NET-Developer-Luftborn-Cairo-Egypt?o=221&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/The-New-Firm-Egypt-56206
Technical consultant for feasibility studies and projects,Turning Point for Consultancies and Development,"Cairo, Egypt ",Posted 15 days ago,5 to 20 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Commission and fees will be decided as per assignment as agreed between the company and the candidate",Engineering - Construction/Civil/Architecture | Engineering - Telecom/Technology | Engineering - Mechanical/Electrical,Feasibility | Engineering Services | Technical Office Engineering | Technical Office | Electrical Engineering | Mechanical Engineering | Computer Engineering | Electronics Engineering | Software Engineering | Technical Design | Feasibility Study | Computer Science | Engineering | Feasibility Studies | Project Management,https://wuzzuf.net/jobs/p/hpG66RTwmYcR-Technical-consultant-for-feasibility-studies-and-projects-Turning-Point-for-Consultancies-and-Development-Cairo-Egypt?o=222&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/co-Egypt-33542
Senior QA Cleaning Validation,Jamjoom Pharma,"Obour City, Cairo, Egypt ",Posted 22 days ago,More than 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Quality | Pharmaceutical,Quality Assurance | Pharmacy | FDA | English | Computer Science | Pharmaceutical,https://wuzzuf.net/jobs/p/asdZZHAT1qLw-Senior-QA-Cleaning-Validation-Jamjoom-Pharma-Cairo-Egypt?o=223&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Jamjoom-Pharma-Saudi-Arabia-18916
Senior Business Analyst,Easy Cash,"Heliopolis, Cairo, Egypt ",Posted 21 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Analyst/Research,Analysis | Business Analysis | Product | Business | English | Information Technology (IT) | Agile | Software | Computer Science | Product Management | Technical Writing | Visio | SRS | Project | IS | Business Development,https://wuzzuf.net/jobs/p/TyuOp04PIr0f-Senior-Business-Analyst-Easy-Cash-Cairo-Egypt?o=224&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Easy-Cash-Egypt-55318
NodeJS Senior Developer,ITS ,"Cairo, Egypt ",Posted 18 days ago,2 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Node.js | front-end | CSS3 | HTML5 | Information Technology (IT) | Computer Science,https://wuzzuf.net/jobs/p/6BFntgV9FYzG-NodeJS-Senior-Developer-ITS-Cairo-Egypt?o=225&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/ITS-Egypt-29055
IT Warehouse Coordinator,Confidential Company,"Maadi, Cairo, Egypt ",Posted 15 days ago,4 to 6 years,Manager ,Bachelor's Degree,Confidential,IT/Software Development | Logistics/Supply Chain | Operations/Management,Sales | Sales Skills | IT Sales | Microsoft Office | Sales Target | Computer Science | Software Sales | Customer Service | Warehousing | Commerce | Logistics | Supply Chain | Warehouse | Information Technology (IT) | IT | MS Office,https://wuzzuf.net/jobs/p/qN2tsnAd9uPr-IT-Warehouse-Coordinator-Cairo-Egypt?o=226&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Testing Specialist,Amideast,"Dokki, Giza, Egypt ",Posted 15 days ago,3 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Administration | Customer Service/Support | Operations/Management,Administration | Computer Science | Education | English | Information Technology (IT) | Management | Microsoft Outlook | Project Management | Quality Control | Testing | TOEIC | Arabic,https://wuzzuf.net/jobs/p/rL6EMgLplwfM-Testing-Specialist-Amideast-Giza-Egypt?o=227&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Amideast-Egypt-12561
Mid React Frontend Developer,Xceed,"Dokki, Giza, Egypt ",Posted 23 days ago,More than 2 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Computer Science | Agile | Software Development | CSS | Design | front-end | HTML | Information Technology (IT) | JavaScript | MVC | React | Software,https://wuzzuf.net/jobs/p/az5NtUDtLCLq-Mid-React-Frontend-Developer-Xceed-Giza-Egypt?o=228&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Xceed-Egypt-9343
Senior React Frontend Developer,Xceed,"Dokki, Giza, Egypt ",Posted 23 days ago,More than 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Computer Science | Agile | Design | front-end | HTML | Information Technology (IT) | JavaScript | MVC | Software | Software Development | React | CSS,https://wuzzuf.net/jobs/p/VSjSdBirYyrw-Senior-React-Frontend-Developer-Xceed-Giza-Egypt?o=229&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Xceed-Egypt-9343
SharePoint Senior Developer,ITS ,"Cairo, Egypt ",Posted 18 days ago,3 to 6 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,ASP.Net | .Net | Computer Science | CSS | Engineering | HTML | Information Technology (IT) | jQuery | REST | Software Development | Software Engineering | XML,https://wuzzuf.net/jobs/p/A48sbv8M10UO-SharePoint-Senior-Developer-ITS-Cairo-Egypt?o=230&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/ITS-Egypt-29055
